Label,Value
2013-08-10,6391817
2013-08-17,350414
2013-08-24,501532
2013-08-31,1694285
2013-09-07,933080
2013-09-21,1450013
2013-09-28,100003
2013-10-05,418690
2013-10-12,1016567
2013-10-19,719200
2013-10-26,906517
2013-11-02,4987470
2013-11-09,3636426
2013-11-16,1431419
2013-11-23,4093021
2013-11-30,6513753
2013-12-07,8494083
2013-12-14,6692272
2013-12-21,8881476
2014-01-04,271893
2014-01-11,1562750
2014-01-25,100018
2014-02-01,209326
2014-02-15,25025
2014-03-08,30001
2014-03-15,50001
2014-03-29,314411
2014-04-05,463004
2014-04-12,118347
2014-04-26,412799
2014-05-03,167141
2014-05-24,109976
2014-05-31,10022
2014-06-07,690404
2014-06-14,4002844
2014-06-21,575018
2014-06-28,1071569
2014-07-05,85509
2014-07-12,201427
2014-07-19,1302003
2014-07-26,676273
2014-08-02,248568
2014-08-09,895115
2014-08-16,400000
2014-08-23,800000
2014-08-30,200000
2014-09-06,470000
2014-09-13,11000
2014-09-20,112000
2014-09-27,1017200
2014-10-04,400000
2014-10-11,1391019
2014-10-18,500000
2014-10-25,1701000
2014-11-01,1000000
2014-11-08,500000
2014-11-15,708684
2014-12-13,3193216
2014-12-20,3610967
2015-06-06,1000
2015-07-04,300000
2015-07-11,1500000
2015-07-18,500000
2015-07-25,1000000
2015-08-01,80000
2015-08-22,800000
2015-10-10,303648
2015-10-17,1127574
2015-10-24,250000
2015-11-07,2462400
2015-11-21,50000
2015-11-28,1803766
2015-12-05,5600000
2015-12-12,769409
2015-12-19,1600000
2015-12-26,135000
2016-01-02,4256612
2016-01-09,3513796
2016-01-16,1534678
2016-01-23,5397000
2016-01-30,2565218
2016-02-06,4830000
2016-02-13,32394342
2016-02-20,15366848
2016-02-27,2120000
2016-03-05,4301839
2016-03-12,4261011
2016-03-19,5671098
2016-03-26,8861318
2016-04-02,1345627
2016-04-09,600000
2016-04-16,6715157
2016-04-23,9010820
2016-04-30,1520000
2016-05-07,2109047
2016-05-14,1308020
2016-05-21,1201298
2016-05-28,5375000
2016-06-04,497000
2016-06-11,3325000
2016-06-18,3332000
2016-06-25,7413967
2016-07-02,11629000
2016-07-09,4440755
2016-07-16,20000
2016-07-23,265230
2016-07-30,1225000
2016-08-06,1028285
2016-08-13,965000
2016-08-27,680000
2016-09-03,850000
2016-09-17,157238
2016-09-24,580000
2016-10-22,2900000
2016-11-19,1200000
2016-12-31,292415
2017-01-07,257903
2017-01-21,5124895
2017-02-04,1625000
2017-02-11,3818880
2017-04-08,120000
2017-04-15,445807
2017-04-22,5112083
2017-04-29,2107809
2017-05-06,1218426
2017-05-13,89232245
2017-05-20,8307284
2017-05-27,10213062
2017-06-03,56956103
2017-06-10,9130428
2017-06-17,6980204
2017-06-24,2282648
2017-07-01,16401021
2017-07-08,2263068
2017-07-15,34715394
2017-07-22,87256717
2017-07-29,4862623
2017-08-05,8972937
2017-08-12,18877252
2017-08-19,532325
2017-08-26,10000000
2017-09-02,966277
2017-09-09,6876938
2017-09-16,2076030
2017-09-23,5168933
2017-09-30,466789
2017-10-14,1450000
2017-10-21,3317849
2017-10-28,100000
2017-11-04,2062410
2017-11-11,30621185
2017-11-18,2601778
2017-11-25,11308341
2017-12-02,27973164
2017-12-09,39520000
2017-12-16,41433344
2017-12-23,22568328
2017-12-30,14009411
2018-01-06,96187807
2018-01-13,71762083
2018-01-20,38427884
2018-01-27,5519835
2018-02-03,20643172
2018-02-10,47684889
2018-02-17,32625639
2018-02-24,22334879
2018-03-03,29307016
2018-03-10,55518949
2018-03-17,34498269
2018-03-24,74244716
2018-03-31,29035476
2018-04-07,26932963
2018-04-14,32019214
2018-04-21,31974055
2018-04-28,79419068
2018-05-05,30069101
2018-05-12,24512817
2018-05-19,32921139
2018-05-26,15574904
2018-06-02,21265867
2018-06-09,12850520
2018-06-16,38913422
2018-06-23,78172358
2018-06-30,43082011
2018-07-07,21892677
2018-07-14,22694025
2018-07-21,40125008
2018-07-28,39562835
2018-08-04,60779543
2018-08-11,25563954
2018-08-18,23398115
2018-08-25,31762732
2018-09-01,18390145
2018-09-08,52119572
2018-09-15,25410900
2018-09-22,22643420
2018-09-29,23988333
2018-10-06,21250203
2018-10-13,43433465
2018-10-20,29647444
2018-10-27,20348363
2018-11-03,43102690
2018-11-10,68406654
2018-11-17,28473129
2018-11-24,47823951
2018-12-01,74366049
2018-12-08,54216544
2018-12-15,55387685
2018-12-22,48253040
